"Address","Reason"
"0xae3e78460bcb38ef0926eeded9d91f2e66affec1","Whale L0 5+ txs"
"0x278121b8c16e5683b624f1ebb00a5b9fa3b2cada","Whale L0 5+ txs"
"0x7aabc3913ad17c6718814636855faefe61d94191","Whale L0 5+ txs"
"0xf2e397e5c68f9f289a7f6550dd09bbaaa02bfffa","Whale L0 5+ txs"
"0x6a8d20810fda00f18edf9d4cdfcacce95eeb5b81","Whale L0 5+ txs"
"0xc81e04299762dab568f1e6787403e8701b37b4c8","Whale L0 5+ txs"
"0xc6af8f870863408549f1c868ddb19857f3ca4ea5","Whale L0 5+ txs"
"0x60fcd57436d9dc20cc97157be1652e0b70ae97d2","Whale L0 5+ txs"
"0x133822b32ed93933621ef20cad9fc5795bfc9daa","Whale L0 5+ txs"
"0x236547ab40103ee2da88643652985771e14b21b4","Whale L0 5+ txs"
"0xeaf0f91638294f9497fdc6ad207231df208a9690","Whale L0 5+ txs"
"0x173e5a100af0b69d62c0a3b64915d7e2060dbf0f","Whale L0 5+ txs"
"0x569acc005364f28aebfda4e7c3e73a2f42f133ee","Whale L0 5+ txs"
"0xf9ea4d2ecd11126d7c679a05c4a614f7055fc7de","Whale L0 5+ txs"
"0xa93debc860860bd2fa7122cc059ff0bfa183d943","Whale L0 5+ txs"
"0xdf0fc5e4065145e1a523bdc51520ae406603f241","Whale L0 5+ txs"
"0x52450a23bca5ab334d7799a2f57ea4257584b549","Whale L0 5+ txs"
"0xa7e2c18bf79cd5fe8ce7e79c821107b00ba33674","Whale L0 5+ txs"
"0x10a3eaa3514567002661649361b0459f4a909308","Whale L0 5+ txs"
"0x0078475e4a37370413db51315488cf54cc9e883f","Whale L0 5+ txs"
"0x3ba173acf64b5aa7cb5aa57a81117870e6056d1e","Whale L0 5+ txs"
"0x1ac44dcd61cb50b50a7f4bafcba87e71b7ba5a43","Whale L0 5+ txs"
"0xb3c4a065b29f64e79c62f05bcfb2fabefb85bfe5","Whale L0 5+ txs"
"0x1a8eb494c2ceb2241c1572e663ff23211dedf8fc","Whale L0 5+ txs"
"0xeef07519d63d431e2fa28dd5f933560a802f5d2d","Whale L0 5+ txs"
"0xd3465ad3d264bf5479764d3ba81d6d1b78fdb6bc","Whale L0 5+ txs"
"0x8121a0dfa2380dc745dc19d511478c3494434942","Whale L0 5+ txs"
"0xcfbe0b8d935d6b65856c2f0eb39689abc0312e45","Whale L0 5+ txs"
"0x47754f6dcb011a308c91a666c5245abbc577c9ed","Whale L0 5+ txs"
"0xc8c16c236a825f3dca939b84c1e34cf03507bbc5","Whale L0 5+ txs"
"0x8e214adb645826da6b296623186ff11706a0af9b","Whale L0 5+ txs"
"0x5cbc63664d8123a03a5785a3fff7878fc698916a","Whale L0 5+ txs"
"0xf82dc3d18ce6eb1333b65d4f84d64a761250161a","Whale L0 5+ txs"
"0xf4ccb710bd113bf2a72f4428c6c2455080775edb","Whale L0 5+ txs"
"0xf1a3d5936736d7bc4bd46b7b1cb6cfbe8f719c00","Whale L0 5+ txs"
"0xa7e353bb519139f90cc3074503333ae089bfb748","Whale L0 5+ txs"
"0x512521391aaa3cc0a1a109fd37cba3b14293a64d","Whale L0 5+ txs"
"0x19f17c1578c46154e076f8442bff27d2a1ceedfc","Whale L0 5+ txs"
"0x8ad5b4fd10d73d4f2bd1c22c81dc27e49768cb65","Whale L0 5+ txs"
"0x14f843567945a58704857e0ea07492a07d4c1411","Whale L0 5+ txs"
"0x1c01dfe8c55a7a4a05187f631fafe4578c985808","Whale L0 5+ txs"
"0xf9e3ec59cc75eb5129633fa83c07878bab7e6fcb","Whale L0 5+ txs"
"0x64bc6c0a969076c98e84046ae452faceebb99fd8","Whale L0 5+ txs"
"0xf0dc9b0cdfada96eeec67b684b70d2c90a840170","Whale L0 5+ txs"
"0x66d10b5d55d4e394639cb8cc49ed01b57309805b","Whale L0 5+ txs"
"0x0b77123f670a158e0399502e29ed734042608902","Whale L0 5+ txs"
"0x14262ad0a44840fdedd6283b35a7348eb24db02a","Whale L0 5+ txs"
"0x474ff11242f810162b45c4d589af3cba873e1c56","Whale L0 5+ txs"
"0x116354420cce6aadcacf7eaf0e2f5ec2eb7e5aef","Whale L0 5+ txs"
"0x396c5feb52dd497f20eae59de449ea463d1c6b36","Whale L0 5+ txs"
"0x449f5c7b0e74acb357476839740610787730ae36","Whale L0 5+ txs"
"0x3ed5d1b72a4eb16603e7d3c1551c643799bae7ae","Whale L0 5+ txs"
"0xaf45a17bc5438599782209c372394dc0b6ff5eb2","Whale L0 5+ txs"
"0xb4202b15b2f4cd0ae34e6aa169b602d3dc574946","Whale L0 5+ txs"
"0xa88a9cbe8d6b61d8d3ba0d29d595f78c83ef708e","Whale L0 5+ txs"
"0x21122af2289ea48c82762bfd287e5d0ac39bd62c","Whale L0 5+ txs"
"0x6fb8b82662e59a5f59619bbf9852c6f05d7b5208","Whale L0 5+ txs"
"0x03bd3f1442c8c84ed3dd2a34df8362a0d33af287","Whale L0 5+ txs"
"0x4b09141f6d63d6c952a104d920104a2190f7019a","Whale L0 5+ txs"
"0xa195cbb790067f5e1a5c6a118e72595a6a98bcc3","Whale L0 5+ txs"
"0x46da7747c4cf0cffd6b1255a092bb770bae7ac9e","Whale L0 5+ txs"
"0x72bdc6d617442f26b4a283e52ce54092d0aa6b13","Whale L0 5+ txs"
"0x6f63dfeceae3210b485d679fcb64f4f892f48290","Whale L0 5+ txs"
"0xfb2ccb0db82dc75b37b1568b16282fece00bac0e","Whale L0 5+ txs"
"0xefa49c9406b364f29c2f2a0a83f13c266cb789e5","Whale L0 5+ txs"
"0x86e37ff45f081a42647e6404d19a46d21b31dd04","Whale L0 5+ txs"
"0x30616115eca80e151d226f3190c43f7d27b8b8fd","Whale L0 5+ txs"
"0x6cd55095b078667c0ca12600b8bb5964da787648","Whale L0 5+ txs"
"0x155448d39fe38d7aea24af03a56d4f0370930feb","Whale L0 5+ txs"
"0xc7c88e8a4936c11b4e049138df4ea0c56fa8590c","Whale L0 5+ txs"
"0x168555b660bb9c4f593163ff5701675127dbef96","Whale L0 5+ txs"
"0x75d585a1a1d2d5fc5f2f4868cb91b68021f30ddd","Whale L0 5+ txs"
"0x63f24ecc185437d3e3d94eaf85bb99fc0a8c8af6","Whale L0 5+ txs"
"0x1651626dd57abaa598b86d4b03dfd69070d8a0e1","Whale L0 5+ txs"
"0x11ebb7147ecfedca5c08c37848c138d3aff2de84","Whale L0 5+ txs"
"0x5e4cc975e6f5b288c285844078723ad8e0a20178","Whale L0 5+ txs"
"0xb18726cc34f513de30b8b648d94cc9409f078112","Whale L0 5+ txs"
"0xb710e1eb031a62d88feb38fbff47cde4f6151751","Whale L0 5+ txs"
"0xdc09bc699ede22cf7d2bd43e9b7d7815e17446b9","Whale L0 5+ txs"
"0x8f707f66a4958bcd0a39b634bf6011847308d4ea","Whale L0 5+ txs"
"0xe5587b048360103218d830fe54adbb000406c64a","Whale L0 5+ txs"
"0x232e53c9db1a17d3b623102cc61b93d1083e2aa7","Whale L0 5+ txs"
"0x3a90a1ae8ca4bb07d24138e5e03a84c96ebe7988","Whale L0 5+ txs"
"0xf619bfe6025e5a804b0f522ff8ff04368dcd7c42","Whale L0 5+ txs"
"0x6d7f364c4c0cf7cdb194b82a34d6e4960715b632","Whale L0 5+ txs"
"0x1c57a5b2762f6c3d4a17d98f4b42eb6b5f65baa8","Whale L0 5+ txs"
"0x48c45081c19ffb3a4ac8d56d72c376a2f07006bf","Whale L0 5+ txs"
"0x0c0f031db3fe7f0486d9ffed7e25fae012e9fbc2","Whale L0 5+ txs"
"0x70644f3c651bbca4ae7c7c6c4cf458225076ccfe","Whale L0 5+ txs"
"0x671f144f9da14d2dd3e73b5448e72a2dc0afa02d","Whale L0 5+ txs"
"0x728b76ad34d05c50f28f9194d6a4ac36ad83a2b0","Whale L0 5+ txs"
"0x779011f996f6bd5e4c2d269ec5c643c2b690f061","Whale L0 5+ txs"
"0x138df8ceb2fe8b68ad3936d7921a5421651a12f8","Whale L0 5+ txs"
"0xbc5fa30c17336c4a7e38eb6258f58883c2875b07","Whale L0 5+ txs"
"0x39a141d41b36758b5af4df139cf077cdabe38dc4","Whale L0 5+ txs"
"0x3730b68bcce758536ba7386c2e879e2a5d54c677","Whale L0 5+ txs"
"0xaa29888e77bfef637a2da16ec86c642d678299c8","Whale L0 5+ txs"
"0xc9d5bde60b3111bb43a63f60fa56993da2ac3629","Whale L0 5+ txs"
"0xe65c84603a376299410736c85e659fc2701bf4c3","Whale L0 5+ txs"
"0x87531b7be4fed5325006898bb63fd12136b5a73e","Whale L0 5+ txs"
"0x7df5c78e3475c3b000b499d74efb054cd72de72a","Whale L0 5+ txs"
"0xe7f59ec6d7eda85037b80e156dbbbfe30ade56e9","Whale L0 5+ txs"
"0xa6ae8542f21108a84eb065352d721e12d513f649","Whale L0 5+ txs"
"0x762b305e06d73cc78469163caa67f0f2a210a27c","Whale L0 5+ txs"
"0xf2c440c17f30e7ebeb1fd4d0cbc1f415877526aa","Whale L0 5+ txs"
"0xc24390c8a2b8358433a864bda02f3f0237dbb6f3","Whale L0 5+ txs"
"0x0debe8e3e2aa6c72cd559131fa361ab3ebf9e96f","Whale L0 5+ txs"
"0xbcec23b7d72f10778efb1c81bf0afd2810a40a17","Whale L0 5+ txs"
"0xe2aa2961990b4baf4194b080bf194aa1c1ab9850","Whale L0 5+ txs"
"0x34d7c70ec6287e41fee44318e87da12e9a318375","Whale L0 5+ txs"
"0x20693cc64751626216c4c8cfd603386c01531091","Whale L0 5+ txs"
"0x8565029383d14274476201644aa8a1fad59061ea","Whale L0 5+ txs"
"0xdb2b8e0ed032ce1c9fdf1fcc67cb70ab22be593e","Whale L0 5+ txs"
"0xd874fbf95305dce7826ea33b6242a8e680faec36","Whale L0 5+ txs"
"0xf44bbc88fd43f5703fd8c188ae7706c0b3d631d9","Whale L0 5+ txs"
"0x3ccb9c0e49765e33e76e640f2ed63833fe5b3e55","Whale L0 5+ txs"
"0x2e99ff37d0ded0e65ac3d2c3c8a73c813c9d3a51","Whale L0 5+ txs"
"0xaa73bcfe61e117e65a1e864620056baffff27b2f","Whale L0 5+ txs"
"0xe6396941cedcf378094efb26a85dd551a22e01eb","Whale L0 5+ txs"
"0x2ed332fdd435f30db88d7d1cbb0b1faaac772946","Whale L0 5+ txs"
"0xa8d9b24818b282acfa291c98577318c1ba51ea8c","Whale L0 5+ txs"
"0xcd3a486991cd0e4e50ecc78ec5c1c2076561dbc9","Whale L0 5+ txs"
"0xd146090e28cd894dc8ae72aa9166fc46b5e5204e","Whale L0 5+ txs"
"0x23a1b3c47147ceab54cc7b769afca3d1e0ba9f3a","Whale L0 5+ txs"
"0xc76aeae127d1120c9ec0a3fb9b0d1e9c9471e613","Whale L0 5+ txs"
"0x8fb9f7de3e44763736efbd970b976c2443577e47","Whale L0 5+ txs"
"0xb0ff97eb1a3865645c44824e9352e7f3fb021a90","Whale L0 5+ txs"
"0x9e1b5a1d4158870253ae7819e81dd220b72ed834","Whale L0 5+ txs"
"0x8cbb8792fea13cab36c6e7db8a0ec388d3b3b4ef","Whale L0 5+ txs"
"0x152176f09e148f6d3998c146425657c5a635524c","Whale L0 5+ txs"
"0x313f00253be399c96f05e007f5b1e1077d3ff5ba","Whale L0 5+ txs"
"0xa28c0f7c4bd383ac00df3495269ea0ee89f40d66","Whale L0 5+ txs"
"0xe506e0d7e1f7a33cb777390f5dc9068191a55894","Whale L0 5+ txs"
"0x451c49e5050117c0d3a9a3e03af09cc39169a6a6","Whale L0 5+ txs"
"0x0a074f8e4ff026db6601bacfd6721ed9e49d6fc5","Whale L0 5+ txs"
"0xf32eef711bfcc466f828549590850e45127c1084","Whale L0 5+ txs"
"0xc898e640b31afc2f74c7fb5889949ee3af718022","Whale L0 5+ txs"
"0x5c01e5553c91b590091d16506d4884a9841287ef","Whale L0 5+ txs"
"0xc9da783f8689889af698ae05d9d6ec863216c140","Whale L0 5+ txs"
"0xf034873b1ef09d9a0b8e03904c66ad0813391df3","Whale L0 5+ txs"
"0x09850f3f66d14393e30fb721e831c3fbb8a980b9","Whale L0 5+ txs"
"0xc0124ba9836fb12f68f5ceb8156fccf1a19f1413","Whale L0 5+ txs"
"0xbf4b4fceade2c6861ce78f91f5c1fdff0024c5db","Whale L0 5+ txs"
"0x057d3675b63826c5f660fc799613cae44030a5e9","Whale L0 5+ txs"
"0x7e544aab3a900ce6e5cb2e51797f264ece083a8a","Whale L0 5+ txs"
"0xa6253cbb1f54863db859dc517331611e7c32cf05","Whale L0 5+ txs"
"0x186c574d515403284e006517c6c5acd0eda302ed","Whale L0 5+ txs"
"0x3588a5b6db22586b41ae66164c4f0e6a91b13b4a","Whale L0 5+ txs"
"0x16a0d4a07420c46302ef4ef770e5befec8de5a80","Whale L0 5+ txs"
"0x0ebd0de9b2a4cc2f73a7f476b33f01b711c9b380","Whale L0 5+ txs"
"0x63b6de260d425b1003f4aa2f520153cf5d9b7fb3","Whale L0 5+ txs"
"0x5c3d9234a79596519c65488c39938754e054132b","Whale L0 5+ txs"
"0xd04b190bd3a9c08959cddf2ee601c52d559c851f","Whale L0 5+ txs"
"0x6892e3c7c517c4a0ccbee42befe8c9e67b010f17","Whale L0 5+ txs"
"0xd24107f89b246cdf0489483c16ab25094a233521","Whale L0 5+ txs"
"0x1a552513a745bfdf28f0fb6a294c7433365589ce","Whale L0 5+ txs"
"0x6b4cdeb1967502e845636cd66b39671256b9a41e","Whale L0 5+ txs"
"0x66036abbf632e7710c7f0c571e9a1e2bb0188c33","Whale L0 5+ txs"
"0x16931e894609dd5c5fbdd12d730595baa6451f11","Whale L0 5+ txs"
"0x455f290d449fce47616d1c98fc1b6d7d8141dcc0","Whale L0 5+ txs"
"0xc28bb6b329abdbe62b811bed531fad023feedbc3","Whale L0 5+ txs"
"0x5ab821c6e242279cff03a5aeb06777160e55404d","Whale L0 5+ txs"
"0x47ff6d9f7bea077c901b745ed224e5fb8eba9676","Whale L0 5+ txs"
"0x758eeb23856191435aa765e722379cb81623d9c3","Whale L0 5+ txs"
"0xe3c4d74cd3e432b784e8c7cdcef1f7e450e77db8","Whale L0 5+ txs"
"0x3f0a9c0718b3d4c336c656b65416f39b4597548e","Whale L0 5+ txs"
"0x59a92f240d3f9292cfff23ad6c8c3bc3df14e456","Whale L0 5+ txs"
"0x1584dfeca4936e4516ceb9bba8c82936c3c44677","Whale L0 5+ txs"
"0x59a12d85977f6cd424afa7adb44870bfce1e27f2","Whale L0 5+ txs"
"0x6a60ccee02ff26064f2f63803232c6cd02292058","Whale L0 5+ txs"
"0x195eabb91294c01693a2d7a56d887b3fa6b79ed5","Whale L0 5+ txs"
"0xe371487b584d51d7dc605b245da63042a3caec3f","Whale L0 5+ txs"
"0x2831ffb95f08db4ec0c711731098a1ec64873bbf","Whale L0 5+ txs"
"0x31a383754ba7dbf08459254f53660e84481fa03d","Whale L0 5+ txs"
"0xb5b33dd3fa8bcf8efb2dae60fbd03eef51c1fcd1","Whale L0 5+ txs"
"0x6e810c9dee84455b88ac8da6da1308173956002f","Whale L0 5+ txs"
"0xb9a5ebfd5284f2ebc61ae66dd5a53d1ce2acb3d1","Whale L0 5+ txs"
"0xfcf43d1db747f149b1e021ccd25b3690d3a65ae7","Whale L0 5+ txs"
"0x0c4896d562f38b226faff1ad49ce3048f9e3a309","Whale L0 5+ txs"
"0xa908ddff74b433616af120d853b4456c8586db85","Whale L0 5+ txs"
"0xb094ee6a9c2096d6589f70785cdd6e54788099fd","Whale L0 5+ txs"
"0xd29d211b5f8a1e23ef7b2bf7606376466aa0b45e","Whale L0 5+ txs"
"0x3cf91be1ee2edbb08606d1ce854d449471c6a8c0","Whale L0 5+ txs"
"0x17383801ae3480614a95756a97405d184a6b07f8","Whale L0 5+ txs"
"0x104be03dd8d6d1714b745bf4dc9b6946a9119f32","Whale L0 5+ txs"
"0x428bdf7ec48171bc71af766bf940f6c2a842d118","Whale L0 5+ txs"
"0xed53b9a5124919810973e98fccaa2f34425387ab","Whale L0 5+ txs"
"0xf3b64da0ed08537c3dd6db2a5be4f47da339cfc8","Whale L0 5+ txs"
"0xbb62f4b92c74021c75f22af8cb2b3173c6ef10e8","Whale L0 5+ txs"
"0x6e56e366186e964b8001093c22c3e37f65a12095","Whale L0 5+ txs"
"0x11e2d245a2f319160ebf66baf21fee0ec0f2f3f3","Whale L0 5+ txs"
"0xd10199bc68d8c3b34c199c46c4ff5ab00b189eba","Whale L0 5+ txs"
"0x2713bd5ea62401e37fac121849b65a359054d0c4","Whale L0 5+ txs"
"0xcf8394562d5ebb4d643eb741e150482600a769cf","Whale L0 5+ txs"
"0x8992438ef443a92e6d60b3bbb1bd8bd2ad9dacff","Whale L0 5+ txs"
"0x00d2af623973297e31f6fe90cf3ff2d8186c60b0","Whale L0 5+ txs"
"0x18687ee30c551744638acc692e3c656ffe2943ac","Whale L0 5+ txs"
"0x462caf88c7091b1e8d73cb3c86908022f2d1e463","Whale L0 5+ txs"
"0x25bd6ecb997dadacb26d4b894dd0588bc7aa2ad2","Whale L0 5+ txs"
"0x5c42235351ef58d3455e186a8cfb1fdb578bd614","Whale L0 5+ txs"
"0x58513380a0eb3eb866a6bd0dba50258ee2b40186","Whale L0 5+ txs"
"0xc24155cd591f40d848b1b3a2465d459309454150","Whale L0 5+ txs"
"0xe028d627de90cdf315d6061f69fd4956c58f0670","Whale L0 5+ txs"
"0x06657b16f2744779d507ea110d002a33a63f9791","Whale L0 5+ txs"
"0xa752cbef7a302f722031e343dff08ed0639e8d80","Whale L0 5+ txs"
"0xad3589e3e80247460ae3093e1bff19dfa41cba0e","Whale L0 5+ txs"
"0x36cc344714d76586de3e94c8c3ff08ba1c8d98f1","Whale L0 5+ txs"
"0x8e18a227ff7960514c71d66f8e241e63d7da4da1","Whale L0 5+ txs"
"0xe7af37b902f629f4693dc1067b5d35891650b5cc","Whale L0 5+ txs"
"0xfb4806ad75b2aec47b761652810c3cf24631a544","Whale L0 5+ txs"
"0x984cc885e32d8079f5519ff08871c728e3b06501","Whale L0 5+ txs"
"0x7ce9726132c3a2bd6f7db147fab374d5c99e58b5","Whale L0 5+ txs"
"0x9481f76fc1e568f6cbae3914190a621db031033d","Whale L0 5+ txs"
"0xb6fa9160d9ace0c9523c82593e2f04248e0f4b44","Whale L0 5+ txs"
"0xe80f5c2f9010dd88485d761ff86bdf9189d59dfe","Whale L0 5+ txs"
"0xabee57be3e843f2cc52a6cb974f58f044be6e88b","Whale L0 5+ txs"
"0xab929cfe3fb7f954c8f31f3918ca05137692231c","Whale L0 5+ txs"
"0x8ab9dfec06d668a4c9e5536c4662ee921051e611","Whale L0 5+ txs"
"0x10297daa5b8409ef880e817c289f24d429006d2f","Whale L0 5+ txs"
"0x19f24728ec8ad79c4317f1436580380337b86f54","Whale L0 5+ txs"
"0x19247747445aa0a0ae25b43910649b66028f4963","Whale L0 5+ txs"
"0x5173287bb20df57a12ac42a0f5c6db76a59ba944","Whale L0 5+ txs"
"0x3d3ec0d1f6705320e0039b4db913e310c5500b6a","Whale L0 5+ txs"
"0x819bc5f8a1bf28c7d7994868ce75fdade1ae23f1","Whale L0 5+ txs"
"0x19a2fcfa3916a4b77a0c14e3a28a24f43081a341","Whale L0 5+ txs"
"0x3bb6b4554bfc2cec2e8fb897ec94392dfd534d06","Whale L0 5+ txs"
"0x3ef9215da3f912d6cf0eb3b254ea24ff224e082f","Whale L0 5+ txs"
"0xf888dd5b50953ffb270b7596908b5a3dfcb44092","Whale L0 5+ txs"
"0x5b7e5b860d475c8297fcfa51e6a610dc1f4a973d","Whale L0 5+ txs"
"0x95d4acec98f7a9725102f519a76f7d0a771271de","Whale L0 5+ txs"
"0x58ab12a6f0ce110feddfba388d53100c6ad6e250","Whale L0 5+ txs"
"0x46debcc4f4260555f8fd6394a3acd82cd6c0319e","Whale L0 5+ txs"
"0x84d87ffca003f8f90a04b0800532bceb99099f8b","Whale L0 5+ txs"
"0x3a42504c684cbff6c93d9ce509e26df345cec70c","Whale L0 5+ txs"
"0x34b05fde85d611abff42643069c0f30b8d52178e","Whale L0 5+ txs"
"0x6969efefa564f94c9e3c3520da123047204dc3e2","Whale L0 5+ txs"
"0x7d4c7350724f421f954e4169519a2aa51e70ef5a","Whale L0 5+ txs"
"0x7e42f529d7e3f3cf8a079e765a44338070790d8e","Whale L0 5+ txs"
"0x3dd8151a03cec4b470f86bef9ed537ea2e7fcb93","Whale L0 5+ txs"
"0x974d79dd1dc1d51d483ff43602059165a32a7f7b","Whale L0 5+ txs"
"0xc78d02e2c6bfdccbbf0087057de9bb0fd1a9a456","Whale L0 5+ txs"
"0xe2249559d3aa8e86c552c7b52a5adf341656b3bd","Whale L0 5+ txs"
"0x91a557d85c7e1e38e1c0789944c46a21843fd0e0","Whale L0 5+ txs"
"0x7adc99c5883bc8ff4fb45e06fb4d658598155f6e","Whale L0 5+ txs"
"0x930b962041fe2ce2286c52484987d989d5e2c87d","Whale L0 5+ txs"
"0x5502b48ac2008ca017ea471553f578d7349ee9a6","Whale L0 5+ txs"
"0x55899ffba903ff3827a1d5587e901d2c54e28485","Whale L0 5+ txs"
"0xe6b3ff5c654da41168d4060b904da335bc32f498","Whale L0 5+ txs"
"0x3779a2bab5889d88865735866e4c92321b018db8","Whale L0 5+ txs"
"0x33c2bf56fa37899f748dbb1a0ce89b29655bfcea","Whale L0 5+ txs"
"0x91f42751f373ead4cbc45fedd74cab817f0e1c48","Whale L0 5+ txs"
"0x749b6575fd0909c4c7be48a7bc8a4ae6f80b084e","Whale L0 5+ txs"
"0xdc911992bbcba98b2a3480424800645b42f68620","Whale L0 5+ txs"
"0x845459f0533365e6f048722b10c386025d05b903","Whale L0 5+ txs"
"0x5e8b9f5424e7cf6875c2c918a464d5a1dea4f61b","Whale L0 5+ txs"
"0xdbf1d9243ba39feac125423f479f95bb470dcfb3","Whale L0 5+ txs"
"0x8d9484b0e312c9a8e6dfb2c347934c247fb6f1fc","Whale L0 5+ txs"
"0x5cdef662a022706a153b281a1833d1d1739aa5b8","Whale L0 5+ txs"
"0xf4bbfb7d99f16a8ac6f8e7f3431e2a9602e4f4ae","Whale L0 5+ txs"
"0xed7fbdd721ba69d6a2a639455959f1a099a6be6a","Whale L0 5+ txs"
"0xc2b73c0e40863945f2f7860e9b2e08c155656ca8","Whale L0 5+ txs"
"0x569073d6796062a3614e57ecdb324b70b4f1f6cd","Whale L0 5+ txs"
"0x202f1f0278b964dc535943319b2061781299cf35","Whale L0 5+ txs"
"0x880f67b6a4efdc16572cd1c2d0ad051e96f98ea4","Whale L0 5+ txs"
"0x4cb168c67c8d307ac14cc4e64535294830602196","Whale L0 5+ txs"
"0x3f3176e8422be5dc4afe307b52823a08bb40cba0","Whale L0 5+ txs"
"0x11784df2cc7b0d60378f5700524c99086e80469a","Whale L0 5+ txs"
"0x30602ea2ca82a81b07a381b8ccb55454e77e35b3","Whale L0 5+ txs"
"0xa76ddd2fd9afe4b1377fe7e247359dad9e871ddf","Whale L0 5+ txs"
"0xdbc410c762689e87fffe5c59252bc445130e99b9","Whale L0 5+ txs"
"0x2f6d87b1cf71a95694534d3dc55b717118f1227a","Whale L0 5+ txs"
"0xd2cbe3c5533f4133e6714dc2eb08244709e531c5","Whale L0 5+ txs"
"0x16edfb1b05e1ddd6ceadb5be2b39f7b0cd04e0c0","Whale L0 5+ txs"
"0x50bd387e5a6986157881889373e4de2b5a337c61","Whale L0 5+ txs"
"0xa0623d2ae411a94e9b4cf210e16ffefe4b84d13c","Whale L0 5+ txs"
"0x01da5bd1e0ecfb38ac8cd7864eced1b48fa5de74","Whale L0 5+ txs"
"0xf521b9ad091d161221ef4209d5bf10dad837953f","Whale L0 5+ txs"
"0xdbee768f51e0e10bc18a51765f6c3c75b24eee70","Whale L0 5+ txs"
"0x89f61751dc81516754b82052bb9b069d3d768557","Whale L0 5+ txs"
"0x9487315a5cef35cc95eafa31254a9eed62a31ada","Whale L0 5+ txs"
"0xb9604a8753fe9223ac2aeb2afefdf598d3196249","Whale L0 5+ txs"
"0xe96e82a35be444ac6b139adde84a8821a35bf22f","Whale L0 5+ txs"
"0xa55aa5c12c4c3dc9635022dd8d05b0410705957c","Whale L0 5+ txs"
"0x94794f31dbb6886c05783db62e56eed1c8cd4294","Whale L0 5+ txs"
"0x7fd5dbf155c2a35bd6dbbe48bb7e4206ccd0e790","Whale L0 5+ txs"
"0x25741040d3c72d683e7ee5586aa57634013eb896","Whale L0 5+ txs"
"0xcf7a3929e9c7d92bde404e3fb2e39368b746f791","Whale L0 5+ txs"
"0x4596311d05431688124cd33562c81decf471cfeb","Whale L0 5+ txs"
"0x7fc44e95008e294eedb05126ce9de07630a63256","Whale L0 5+ txs"
"0x8fe3d10054b0ce1ae0ee55514178417e42601a29","Whale L0 5+ txs"
"0x8db566c91c68d6456544a80007161c0a2e2121dd","Whale L0 5+ txs"
